time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Concurrent GC.count,Jvm:G1 Concurrent GC.time,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2024-09-23 12:26:26.409 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,6,14,21, ,1, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237147648,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,104715208,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-09-23 12:27:26.414 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237082112,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,127783880,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:28:26.420 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237082112,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,7, , ,1,3,53446448,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:29:26.429 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237078016,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,75466544,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:30:26.435 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237078016,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,98535216,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:31:26.443 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,6,14,21, ,1, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237078016,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,120555312,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-09-23 12:32:26.454 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237078016,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,143623984,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:33:26.458 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237078016,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,4,69209168,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:34:26.465 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237078016,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,90180688,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:35:26.471 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237078016,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,113249360,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:36:26.477 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,6,14,21, ,1, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237078016,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,135269456,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-09-23 12:37:26.483 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237073920,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,3,61721504,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:38:26.490 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237073920,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,83741600,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:39:26.497 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,425237073920,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,106810272,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:40:26.502 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,6,14,21, ,1, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,424177287168,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,128830368,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-09-23 12:41:26.509 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,423707181056,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,7, , ,1,3,54527272,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:42:26.515 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,423584210944,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,77595944,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:43:26.523 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,423380267008,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,98567464,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:44:26.528 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,6,14,21, ,1, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,423265849344,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,121636136,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-09-23 12:45:26.536 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,423264628736,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,143656232,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:46:26.542 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,422088630272,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,8,70276088,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:47:26.549 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,422023520256,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,93344760,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:48:26.554 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,6,14,21, ,1, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,421762306048,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,115364856,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-09-23 12:49:26.560 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,421736722432,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,138433528,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:50:26.565 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,421736554496,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,3,62785472,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:51:26.570 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,421736554496,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,84805568,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:52:26.578 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,6,14,21, ,1, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,422332633088,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,106825664,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-09-23 12:53:26.585 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,427267149824,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,129894336,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:54:26.591 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,427267149824,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , ,2,6, , ,1,5,55466720,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:55:26.600 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,427267149824,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,77486816,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:56:26.605 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,6,14,21, ,1, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,427267149824,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,99506912,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-09-23 12:57:26.611 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,427267149824,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,122575584,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 12:58:26.615 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,427267149824,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,144595680,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-23 15:59:32.242 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,6,14,21, ,1, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,427267149824,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1,3,71242840,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2024-09-24 03:57:26.981 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,427267018752,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,93262936,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-24 03:58:28.037 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,4, , , , , , , , , ,19,19, , , ,6,14,21, ,2, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,427267145728,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,115283032,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , 
2024-09-24 03:59:28.047 UTC, , , , , , , , , ,589,3242469,93352,2800, ,19, ,2, , , , , , , , , ,19,19, , , ,6,14,21, ,1, , , , , , , , , , , , , , ,24477,3, ,22087, , , , ,36024,427267145728,32,32,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36024,1727085261915,,, , , , , , , , , ,3145728,35996, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , ,138351704,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
